"latitude","longitude","acc"
"41.3610515","2.0306237","1"
"41.3421578","2.0405204","1"
"41.4240305","2.1799739","1"
"41.3871428","2.1142958","1"
"41.356553","2.1178946","1"
"41.3790455","2.1079979","1"
"41.4177326","2.1277913","1"
"41.3790455","2.1475847","1"
"41.4060365","2.2033661","1"
"41.4078359","2.1484844","1"
"41.419532","2.2294574","1"
"41.4204317","2.2141625","1"
"41.4231308","2.2024664","1"
"41.4150335","2.1088976","1"
"41.3682491","2.1097973","1"
"41.3583524","2.0792075","1"
"41.4141338","2.1088976","1"
"41.3520545","2.0882045","1"
"41.3979392","2.1322898","1"
"41.3682491","2.1880712","1"
"41.3979392","2.2204604","1"
"41.4114347","2.1871715","1"
"41.3682491","2.1817733","1"
"41.4294287","2.1835727","1"
"41.4006383","2.1907703","1"
"41.3574527","2.1151955","1"
"41.4303284","2.1295907","1"
"41.410535","2.1610802","1"
"41.3664497","2.0459186","1"
"41.4312281","2.2123631","1"
"41.4249302","2.1223931","1"
"41.3124677","2.1430862","1"
"41.4069362","2.2069649","1"
"41.4384257","2.227658","1"
"41.3682491","2.0603138","1"
"41.4069362","2.0936027","1"
"41.3781458","2.0972015","1"
"41.4330275","2.1925697","1"
"41.4123344","2.1124964","1"
"41.4240305","2.2195607","1"
"41.3862431","2.1394874","1"
"41.419532","2.2132628","1"
"41.3574527","2.2015667","1"
"41.4267296","2.2303571","1"
"41.4186323","2.1574814","1"
"41.3511548","2.1133961","1"
"41.3790455","2.1502838","1"
"41.4123344","2.1988676","1"
"41.401538","2.2132628","1"
"41.4321278","2.1745757","1"
"41.4132341","2.2123631","1"
"41.419532","2.1070982","1"
"41.3034707","2.182673","1"
"41.4231308","2.2321565","1"
"41.302571","2.1268916","1"
"41.3583524","2.0468183","1"
"41.4258299","2.1421865","1"
"41.3664497","2.1889709","1"
"41.3961398","2.1772748","1"
"41.3727476","2.0999006","1"
"41.4078359","2.1673781","1"
"41.4339272","2.1871715","1"
"41.4159332","2.1628796","1"
"41.4096353","2.200667","1"
"41.3808449","2.2132628","1"
"41.4132341","2.0351222","1"
"41.3268629","2.0936027","1"
"41.4231308","2.173676","1"
"41.3934407","2.1511835","1"
"41.4240305","2.2357553","1"
"41.4159332","2.137688","1"
"41.3844437","2.0774081","1"
"41.302571","2.1061985","1"
"41.3556533","2.1520832","1"
"41.4114347","2.2141625","1"
"41.3493554","2.1250922","1"
"41.410535","2.2285577","1"
"41.3961398","2.2213601","1"
"41.3943404","2.2204604","1"
"41.3871428","2.1412868","1"
"41.3790455","2.1313901","1"
"41.4258299","2.1565817","1"
"41.3781458","2.155682","1"
"41.3709482","2.0855054","1"
"41.4186323","2.1889709","1"
"41.3520545","2.0495174","1"
"41.3997386","2.146685","1"
"41.4168329","2.1754754","1"
"41.4303284","2.1862718","1"
"41.3133674","2.1250922","1"
"41.4096353","2.1889709","1"
"41.3403584","2.0414201","1"
"41.4024377","2.2258586","1"
"41.3502551","2.1493841","1"
"41.3781458","2.0855054","1"
"41.3547536","2.1241925","1"
"41.3430575","2.1457853","1"
"41.4042371","2.2159619","1"
"41.437526","2.1268916","1"
"41.3853434","2.0963018","1"
"41.3799452","2.1250922","1"
"41.4159332","2.1799739","1"
"41.3412581","2.056715","1"
"41.3952401","2.0675114","1"
"41.3043704","2.0540159","1"
"41.3997386","2.0603138","1"
"41.4240305","2.2168616","1"
"41.3412581","2.2762418","1"
"41.410535","2.1259919","1"
"41.3304617","2.1304904","1"
"41.3484557","2.0558153","1"
"41.4114347","2.1943691","1"
"41.3520545","2.1340892","1"
"41.4267296","2.2330562","1"
"41.3628509","2.1952688","1"
"41.4168329","2.1988676","1"
"41.3790455","2.146685","1"
"41.3421578","2.0441192","1"
"41.4366263","2.1628796","1"
"41.3907416","2.0999006","1"
"41.3592521","2.1313901","1"
"41.3871428","2.1052988","1"
"41.3547536","2.0711102","1"
"41.3448569","2.074709","1"
"41.4069362","2.119694","1"
"41.3592521","2.128691","1"
"41.3970395","2.0738093","1"
"41.3628509","2.1727763","1"
"41.3907416","2.19167","1"
"41.3997386","2.1439859","1"
"41.3880425","2.209664","1"
"41.4186323","2.1961685","1"
"41.3610515","2.1070982","1"
"41.4141338","2.137688","1"
"41.3646503","2.0774081","1"
"41.4096353","2.1961685","1"
"41.3997386","2.2150622","1"
"41.3718479","2.1412868","1"
"41.3052701","2.1061985","1"
"41.3133674","2.0666117","1"
"41.3070695","2.1133961","1"
"41.4249302","2.1871715","1"
"41.4330275","2.2150622","1"
"41.3493554","2.0486177","1"
"41.3241638","2.1412868","1"
"41.4267296","2.1151955","1"
"41.3961398","2.1295907","1"
"41.392541","2.128691","1"
"41.4357266","2.1709769","1"
"41.4231308","2.1925697","1"
"41.4339272","2.1763751","1"
"41.3124677","2.0684111","1"
"41.3934407","2.0639126","1"
"41.383544","2.0405204","1"
"41.3439572","2.1754754","1"
"41.3574527","2.083706","1"
"41.3943404","2.0576147","1"
"41.401538","2.2231595","1"
"41.4150335","2.1799739","1"
"41.3781458","2.2042658","1"
"41.3619512","2.1754754","1"
"41.3061698","2.0396207","1"
"41.4123344","2.1799739","1"
"41.3772461","2.2195607","1"
"41.3826443","2.1259919","1"
"41.4078359","2.119694","1"
"41.3250635","2.0675114","1"
"41.428529","2.1232928","1"
"41.3484557","2.0963018","1"
"41.3529542","2.2204604","1"
"41.3394587","2.1808736","1"
"41.311568","2.0738093","1"
"41.392541","2.1017","1"
"41.3934407","2.1322898","1"
"41.3547536","2.2033661","1"
"41.4087356","2.1655787","1"
"41.3952401","2.1970682","1"
"41.4213314","2.1511835","1"
"41.3520545","2.0909036","1"
"41.3547536","2.1835727","1"
"41.4051368","2.1979679","1"
"41.3268629","2.1358886","1"
"41.3583524","2.1052988","1"
"41.3754467","2.1331895","1"
"41.4312281","2.2168616","1"
"41.4087356","2.1574814","1"
"41.4240305","2.182673","1"
"41.3502551","2.0711102","1"
"41.3511548","2.0711102","1"
"41.4258299","2.1574814","1"
"41.4168329","2.1718766","1"
"41.3817446","2.1925697","1"
"41.4141338","2.1979679","1"
"41.4330275","2.19167","1"
"41.3970395","2.1934694","1"
"41.338559","2.0846057","1"
"41.3826443","2.0459186","1"
"41.3187656","2.0774081","1"
"41.4312281","2.1934694","1"
"41.3214647","2.1142958","1"
"41.3880425","2.1205937","1"
"41.4132341","2.137688","1"
"41.3961398","2.0918033","1"
"41.3781458","2.2114634","1"
"41.4276293","2.1430862","1"
"41.392541","2.1331895","1"
"41.3358599","2.1889709","1"
"41.4366263","2.1772748","1"
"41.3610515","2.0990009","1"
"41.3943404","2.1862718","1"
"41.4006383","2.2501505","1"
"41.3979392","2.1781745","1"
"41.4150335","2.1835727","1"
"41.3601518","2.1691775","1"
"41.4114347","2.1781745","1"
"41.3637506","2.1628796","1"
"41.4339272","2.1358886","1"
"41.4141338","2.2132628","1"
"41.4321278","2.1808736","1"
"41.4132341","2.1295907","1"
"41.3673494","2.1142958","1"
"41.4276293","2.1727763","1"
"41.3358599","2.0801072","1"
"41.3709482","2.0999006","1"
"41.3196653","2.1043991","1"
"41.3799452","2.0513168","1"
"41.4348269","2.0675114","1"
"41.3268629","2.0630129","1"
"41.3997386","2.1115967","1"
"41.3898419","2.2087643","1"
"41.4213314","2.1439859","1"
"41.428529","2.2312568","1"
"41.4204317","2.1169949","1"
"41.4159332","2.1682778","1"
"41.4204317","2.0954021","1"
"41.4348269","2.2159619","1"
"41.3997386","2.1340892","1"
"41.4204317","2.0963018","1"
"41.4348269","2.1574814","1"
"41.3592521","2.0702105","1"
"41.4087356","2.1835727","1"
"41.4033374","2.2069649","1"
"41.347556","2.0594141","1"
"41.3988389","2.1322898","1"
"41.4078359","2.1097973","1"
"41.3430575","2.0765084","1"
"41.3826443","2.1997673","1"
"41.4204317","2.1403871","1"
"41.3466563","2.0333228","1"
"41.4240305","2.2285577","1"
"41.4123344","2.092703","1"
"41.3601518","2.1034994","1"
"41.3619512","2.1511835","1"
"41.3772461","2.2024664","1"
"41.3808449","2.2159619","1"
"41.356553","2.164679","1"
"41.3529542","2.1277913","1"
"41.4294287","2.0306237","1"
"41.3880425","2.1088976","1"
"41.3664497","2.1835727","1"
"41.3826443","2.2204604","1"
"41.4222311","2.1619799","1"
"41.3682491","2.1700772","1"
"41.3781458","2.1160952","1"
"41.3583524","2.0693108","1"
"41.3691488","2.1160952","1"
"41.3772461","2.1088976","1"
"41.4051368","2.1151955","1"
"41.36555","2.1448856","1"
"41.4258299","2.2114634","1"
"41.4177326","2.1511835","1"
"41.4177326","2.2150622","1"
"41.437526","2.1925697","1"
"41.4114347","2.2168616","1"
"41.4114347","2.1799739","1"
"41.3439572","2.0342225","1"
"41.4222311","2.1790742","1"
"41.3574527","2.1097973","1"
"41.3808449","2.2150622","1"
"41.4042371","2.1232928","1"
"41.4222311","2.1349889","1"
"41.3097686","2.0441192","1"
"41.3871428","2.0630129","1"
"41.3988389","2.2078646","1"
"41.3808449","2.0945024","1"
"41.3808449","2.2060652","1"
"41.3259632","2.1664784","1"
"41.3952401","2.1430862","1"
"41.4303284","2.1385877","1"
"41.3664497","2.1403871","1"
"41.4132341","2.0360219","1"
"41.4276293","2.173676","1"
"41.4222311","2.2312568","1"
"41.3799452","2.0423198","1"
"41.3520545","2.1727763","1"
"41.4042371","2.1844724","1"
"41.3817446","2.1448856","1"
"41.401538","2.1808736","1"
"41.4123344","2.1790742","1"
"41.3511548","2.0531162","1"
"41.401538","2.2078646","1"
"41.4132341","2.2294574","1"
"41.3880425","2.1241925","1"
"41.3853434","2.146685","1"
"41.3952401","2.1403871","1"
"41.3394587","2.0486177","1"
"41.3817446","2.0495174","1"
"41.4006383","2.1448856","1"
"41.428529","2.0306237","1"
"41.4150335","2.218661","1"
"41.4114347","2.2492508","1"
"41.4357266","2.1889709","1"
"41.3610515","2.1394874","1"
"41.4231308","2.2330562","1"
"41.3781458","2.2294574","1"
"41.4078359","2.1439859","1"
"41.4321278","2.1304904","1"
"41.3511548","2.1214934","1"
"41.3394587","2.119694","1"
"41.4033374","2.2105637","1"
"41.4159332","2.1043991","1"
"41.3853434","2.2078646","1"
"41.3799452","2.1511835","1"
"41.4168329","2.0558153","1"
"41.4069362","2.236655","1"
"41.3628509","2.0783078","1"
"41.3268629","2.1628796","1"
"41.3610515","2.1961685","1"
"41.4060365","2.1448856","1"
"41.4159332","2.1448856","1"
"41.3754467","2.1124964","1"
"41.4294287","2.2339559","1"
"41.3754467","2.2069649","1"
"41.3718479","2.1457853","1"
"41.4213314","2.2024664","1"
"41.4321278","2.1664784","1"
"41.3826443","2.1349889","1"
"41.356553","2.0513168","1"
"41.4204317","2.1610802","1"
"41.3088689","2.1151955","1"
"41.428529","2.1277913","1"
"41.3871428","2.0738093","1"
"41.3997386","2.1925697","1"
"41.4060365","2.1655787","1"
"41.3178659","2.0855054","1"
"41.3682491","2.1709769","1"
"41.4168329","2.2087643","1"
"41.3646503","2.1601805","1"
"41.3853434","2.0936027","1"
"41.3214647","2.074709","1"
"41.3286623","2.0900039","1"
"41.3439572","2.1025997","1"
"41.4303284","2.1718766","1"
"41.3970395","2.1160952","1"
"41.4159332","2.0828063","1"
"41.3808449","2.1349889","1"
"41.3313614","2.0351222","1"
"41.3772461","2.0792075","1"
"41.3808449","2.1358886","1"
"41.4114347","2.1853721","1"
"41.3736473","2.038721","1"
"41.3538539","2.1430862","1"
"41.4384257","2.1610802","1"
"41.4024377","2.0540159","1"
"41.4348269","2.1637793","1"
"41.4114347","2.200667","1"
"41.3466563","2.1097973","1"
"41.3403584","2.1727763","1"
"41.3979392","2.1340892","1"
"41.4294287","2.1241925","1"
"41.3970395","2.0990009","1"
"41.3772461","2.0855054","1"
"41.392541","2.2078646","1"
"41.3889422","2.2024664","1"
"41.3529542","2.0720099","1"
"41.3304617","2.1682778","1"
"41.4078359","2.1610802","1"
"41.3070695","2.1061985","1"
"41.3484557","2.0585144","1"
"41.4006383","2.0999006","1"
"41.4177326","2.2141625","1"
"41.4096353","2.110697","1"
"41.3808449","2.2042658","1"
"41.4006383","2.1457853","1"
"41.4060365","2.2051655","1"
"41.3241638","2.0882045","1"
"41.36555","2.0774081","1"
"41.3943404","2.1322898","1"
"41.4330275","2.2267583","1"
"41.4213314","2.1682778","1"
"41.4096353","2.0378213","1"
"41.356553","2.0999006","1"
"41.3529542","2.0594141","1"
"41.4078359","2.1448856","1"
"41.311568","2.1034994","1"
"41.3160665","2.1349889","1"
"41.3718479","2.1475847","1"
"41.4132341","2.1017","1"
"41.3502551","2.1691775","1"
"41.3754467","2.1403871","1"
"41.4033374","2.1412868","1"
"41.3997386","2.128691","1"
"41.4177326","2.2015667","1"
"41.3232641","2.1421865","1"
"41.3160665","2.1340892","1"
"41.3628509","2.0882045","1"
"41.4177326","2.146685","1"
"41.3709482","2.1844724","1"
"41.4303284","2.1502838","1"
"41.3961398","2.2150622","1"
"41.4168329","2.1898706","1"
"41.4366263","2.173676","1"
"41.4159332","2.1880712","1"
"41.4159332","2.2222598","1"
"41.3637506","2.1844724","1"
"41.3862431","2.0990009","1"
"41.4276293","2.1403871","1"
"41.356553","2.0720099","1"
"41.3502551","2.0954021","1"
"41.4213314","2.1115967","1"
"41.3583524","2.0999006","1"
"41.3637506","2.2141625","1"
"41.4258299","2.1017","1"
"41.3556533","2.1880712","1"
"41.4366263","2.1799739","1"
"41.3511548","2.1484844","1"
"41.4096353","2.2015667","1"
"41.3358599","2.1358886","1"
"41.3736473","2.1313901","1"
"41.3700485","2.0720099","1"
"41.3988389","2.1385877","1"
"41.347556","2.19167","1"
"41.3466563","2.0351222","1"
"41.3817446","2.2060652","1"
"41.3529542","2.1151955","1"
"41.3700485","2.1808736","1"
"41.3511548","2.0675114","1"
"41.3277626","2.0855054","1"
"41.4222311","2.1439859","1"
"41.3466563","2.1070982","1"
"41.4231308","2.1448856","1"
"41.3592521","2.1511835","1"
"41.4312281","2.1448856","1"
"41.4204317","2.227658","1"
"41.3916413","2.1304904","1"
"41.4366263","2.1448856","1"
"41.4096353","2.1655787","1"
"41.3826443","2.1385877","1"
"41.4357266","2.1241925","1"
"41.3880425","2.1232928","1"
"41.4168329","2.0999006","1"
"41.4321278","2.245652","1"
"41.3223644","2.2042658","1"
"41.392541","2.1169949","1"
"41.419532","2.1241925","1"
"41.3556533","2.1844724","1"
"41.4096353","2.2294574","1"
"41.4384257","2.1898706","1"
"41.3448569","2.1214934","1"
"41.3538539","2.1727763","1"
"41.4060365","2.1340892","1"
"41.3043704","2.1079979","1"
"41.4357266","2.1862718","1"
"41.4339272","2.1862718","1"
"41.4150335","2.1889709","1"
"41.3583524","2.1331895","1"
"41.3547536","2.1178946","1"
"41.4258299","2.1214934","1"
"41.356553","2.1304904","1"
"41.3646503","2.1008003","1"
"41.3997386","2.1124964","1"
"41.3124677","2.038721","1"
"41.4249302","2.1484844","1"
"41.3421578","2.2789409","1"
"41.3916413","2.056715","1"
"41.3178659","2.0486177","1"
"41.4204317","2.200667","1"
"41.383544","2.1493841","1"
"41.4231308","2.1025997","1"
"41.3934407","2.1331895","1"
"41.4231308","2.1097973","1"
"41.3781458","2.2060652","1"
"41.4150335","2.1412868","1"
"41.3844437","2.1205937","1"
"41.4078359","2.1358886","1"
"41.3691488","2.056715","1"
"41.3556533","2.0999006","1"
"41.3538539","2.1772748","1"
"41.3916413","2.0990009","1"
"41.383544","2.0819066","1"
"41.3169662","2.0756087","1"
"41.3790455","2.1295907","1"
"41.410535","2.1799739","1"
"41.437526","2.2240592","1"
"41.3916413","2.1259919","1"
"41.4222311","2.1484844","1"
"41.3772461","2.2069649","1"
"41.4249302","2.2177613","1"
"41.4222311","2.227658","1"
"41.4339272","2.1304904","1"
"41.3628509","2.1061985","1"
"41.3718479","2.0765084","1"
"41.3493554","2.1232928","1"
"41.3592521","2.0603138","1"
"41.4168329","2.1844724","1"
"41.3970395","2.1097973","1"
"41.419532","2.1169949","1"
"41.4159332","2.1583811","1"
"41.4186323","2.1754754","1"
"41.4249302","2.1862718","1"
"41.4069362","2.1017","1"
"41.4303284","2.2141625","1"
"41.4168329","2.1970682","1"
"41.4186323","2.1898706","1"
"41.4276293","2.119694","1"
"41.4060365","2.164679","1"
"41.3736473","2.0801072","1"
"41.3853434","2.0783078","1"
"41.3943404","2.1394874","1"
"41.3520545","2.1008003","1"
"41.4051368","2.2078646","1"
"41.4141338","2.227658","1"
"41.356553","2.0711102","1"
"41.3673494","2.1304904","1"
"41.437526","2.1871715","1"
"41.3646503","2.1754754","1"
"41.3277626","2.0909036","1"
"41.3790455","2.1070982","1"
"41.3961398","2.2114634","1"
"41.3574527","2.1781745","1"
"41.3268629","2.1520832","1"
"41.4078359","2.1817733","1"
"41.3799452","2.0945024","1"
"41.3583524","2.0486177","1"
"41.3817446","2.2168616","1"
"41.3799452","2.0531162","1"
"41.4096353","2.0576147","1"
"41.3718479","2.1601805","1"
"41.4249302","2.1493841","1"
"41.3052701","2.0783078","1"
"41.3700485","2.1385877","1"
"41.3133674","2.1151955","1"
"41.3511548","2.1079979","1"
"41.3484557","2.1520832","1"
"41.3250635","2.1034994","1"
"41.4231308","2.1871715","1"
"41.3709482","2.1610802","1"
"41.3610515","2.1727763","1"
"41.3997386","2.1259919","1"
"41.3214647","2.1475847","1"
"41.3961398","2.0828063","1"
"41.419532","2.1754754","1"
"41.3403584","2.0423198","1"
"41.3952401","2.1223931","1"
"41.3574527","2.1502838","1"
"41.3907416","2.1142958","1"
"41.3826443","2.2159619","1"
"41.3979392","2.1475847","1"
"41.4384257","2.1808736","1"
"41.4249302","2.1772748","1"
"41.4150335","2.1673781","1"
"41.3277626","2.1529829","1"
"41.4159332","2.1871715","1"
"41.410535","2.2105637","1"
"41.36555","2.0738093","1"
"41.4132341","2.209664","1"
"41.3952401","2.1835727","1"
"41.4096353","2.2033661","1"
"41.401538","2.1214934","1"
"41.302571","2.0738093","1"
"41.3862431","2.2015667","1"
"41.4141338","2.1169949","1"
"41.4303284","2.2150622","1"
"41.4267296","2.2087643","1"
"41.3889422","2.1394874","1"
"41.4312281","2.1889709","1"
"41.4339272","2.2222598","1"
"41.3691488","2.1772748","1"
"41.3511548","2.1061985","1"
"41.3052701","2.0999006","1"
"41.4231308","2.1763751","1"
"41.4087356","2.137688","1"
"41.3916413","2.0954021","1"
"41.3538539","2.1691775","1"
"41.3610515","2.1088976","1"
"41.3646503","2.1970682","1"
"41.4258299","2.1079979","1"
"41.3727476","2.1421865","1"
"41.4150335","2.2240592","1"
"41.3376593","2.1655787","1"
"41.3763464","2.1601805","1"
"41.4096353","2.182673","1"
"41.4150335","2.1682778","1"
"41.419532","2.119694","1"
"41.3691488","2.1853721","1"
"41.3088689","2.1178946","1"
"41.4096353","2.065712","1"
"41.3952401","2.0639126","1"
"41.3529542","2.1655787","1"
"41.401538","2.1052988","1"
"41.3493554","2.0333228","1"
"41.4087356","2.1754754","1"
"41.4024377","2.1340892","1"
"41.4087356","2.1097973","1"
"41.4339272","2.1808736","1"
"41.3502551","2.0549156","1"
"41.3799452","2.1268916","1"
"41.4294287","2.1808736","1"
"41.3961398","2.1961685","1"
"41.3574527","2.1484844","1"
"41.4249302","2.2042658","1"
"41.4033374","2.0468183","1"
"41.3502551","2.1008003","1"
"41.3844437","2.1358886","1"
"41.3718479","2.1439859","1"
"41.3061698","2.1142958","1"
"41.3493554","2.1718766","1"
"41.3772461","2.1349889","1"
"41.3601518","2.119694","1"
"41.3556533","2.1241925","1"
"41.3034707","2.1223931","1"
"41.3556533","2.1772748","1"
"41.3412581","2.0423198","1"
"41.3043704","2.0693108","1"
"41.3313614","2.1727763","1"
"41.383544","2.056715","1"
"41.347556","2.1421865","1"
"41.4303284","2.1934694","1"
"41.4132341","2.1790742","1"
"41.3790455","2.0522165","1"
"41.4087356","2.1241925","1"
"41.3214647","2.0981012","1"
"41.3718479","2.0693108","1"
"41.3898419","2.1169949","1"
"41.4276293","2.1151955","1"
"41.419532","2.1061985","1"
"41.4303284","2.2393541","1"
"41.3727476","2.128691","1"
"41.4357266","2.1421865","1"
"41.4132341","2.1817733","1"
"41.4078359","2.2087643","1"
"41.4222311","2.0576147","1"
"41.3664497","2.1799739","1"
"41.4366263","2.056715","1"
"41.4024377","2.1169949","1"
"41.3817446","2.1178946","1"
"41.3763464","2.1223931","1"
"41.3997386","2.1160952","1"
"41.4069362","2.2060652","1"
"41.3898419","2.0972015","1"
"41.4051368","2.1034994","1"
"41.3628509","2.1781745","1"
"41.3880425","2.2069649","1"
"41.311568","2.128691","1"
"41.3529542","2.1592808","1"
"41.392541","2.1844724","1"
"41.3556533","2.1008003","1"
"41.3547536","2.1664784","1"
"41.4276293","2.2267583","1"
"41.3907416","2.1943691","1"
"41.3817446","2.047718","1"
"41.3592521","2.1691775","1"
"41.3088689","2.110697","1"
"41.401538","2.1205937","1"
"41.3664497","2.0441192","1"
"41.3844437","2.1484844","1"
"41.3808449","2.0693108","1"
"41.3277626","2.0900039","1"
"41.3547536","2.1511835","1"
"41.4294287","2.2393541","1"
"41.4249302","2.1952688","1"
"41.437526","2.1358886","1"
"41.4033374","2.0549156","1"
"41.392541","2.0576147","1"
"41.3808449","2.1169949","1"
"41.4087356","2.2150622","1"
"41.3997386","2.2249589","1"
"41.3682491","2.2015667","1"
"41.3520545","2.0576147","1"
"41.3574527","2.0918033","1"
"41.4330275","2.200667","1"
"41.3511548","2.1718766","1"
"41.36555","2.0468183","1"
"41.4078359","2.1754754","1"
"41.3889422","2.2042658","1"
"41.3502551","2.1718766","1"
"41.3934407","2.0891042","1"
"41.4096353","2.1088976","1"
"41.3421578","2.1691775","1"
"41.3556533","2.173676","1"
"41.3664497","2.1061985","1"
"41.3754467","2.1214934","1"
"41.3061698","2.0819066","1"
"41.3700485","2.0981012","1"
"41.3061698","2.1268916","1"
"41.3592521","2.1754754","1"
"41.4303284","2.1664784","1"
"41.3628509","2.1115967","1"
"41.3277626","2.0918033","1"
"41.36555","2.1421865","1"
"41.3502551","2.1574814","1"
"41.437526","2.1772748","1"
"41.3601518","2.0963018","1"
"41.3520545","2.1160952","1"
"41.437526","2.1664784","1"
"41.3961398","2.1484844","1"
"41.3313614","2.0405204","1"
"41.3151668","2.0828063","1"
"41.3538539","2.0864051","1"
"41.4204317","2.1223931","1"
"41.4276293","2.1529829","1"
"41.3997386","2.1394874","1"
"41.3538539","2.1151955","1"
"41.3682491","2.2195607","1"
"41.4249302","2.1304904","1"
"41.3997386","2.200667","1"
"41.3709482","2.1448856","1"
"41.356553","2.0909036","1"
"41.4006383","2.0783078","1"
"41.3619512","2.1493841","1"
"41.3466563","2.1592808","1"
"41.3700485","2.1367883","1"
"41.4204317","2.1817733","1"
"41.3556533","2.1853721","1"
"41.4204317","2.1943691","1"
"41.4267296","2.0936027","1"
"41.4267296","2.1214934","1"
"41.4114347","2.1988676","1"
"41.3790455","2.2024664","1"
"41.3664497","2.146685","1"
"41.4114347","2.1934694","1"
"41.4114347","2.1304904","1"
"41.3943404","2.1070982","1"
"41.4123344","2.2159619","1"
"41.3592521","2.1331895","1"
"41.3799452","2.0432195","1"
"41.4366263","2.1052988","1"
"41.383544","2.2339559","1"
"41.4087356","2.1763751","1"
"41.4123344","2.2024664","1"
"41.3520545","2.0864051","1"
"41.3547536","2.1619799","1"
"41.3853434","2.1097973","1"
"41.3952401","2.2285577","1"
"41.3862431","2.1448856","1"
"41.3763464","2.2204604","1"
"41.3961398","2.1043991","1"
"41.3061698","2.1034994","1"
"41.410535","2.1511835","1"
"41.3511548","2.1151955","1"
"41.4303284","2.0333228","1"
"41.3781458","2.1349889","1"
"41.3178659","2.1691775","1"
"41.383544","2.1034994","1"
"41.3700485","2.1871715","1"
"41.3997386","2.2168616","1"
"41.3817446","2.2033661","1"
"41.347556","2.1088976","1"
"41.4168329","2.2114634","1"
"41.4159332","2.1718766","1"
"41.3286623","2.1655787","1"
"41.3619512","2.1691775","1"
"41.4357266","2.2015667","1"
"41.4006383","2.0396207","1"
"41.3556533","2.1043991","1"
"41.3637506","2.1367883","1"
"41.3934407","2.1952688","1"
"41.3457566","2.1691775","1"
"41.3673494","2.0558153","1"
"41.3052701","2.1232928","1"
"41.3583524","2.047718","1"
"41.3673494","2.1790742","1"
"41.4096353","2.0873048","1"
"41.3466563","2.1727763","1"
"41.4123344","2.1574814","1"
"41.3556533","2.1097973","1"
"41.4384257","2.173676","1"
"41.4096353","2.1520832","1"
"41.3457566","2.0738093","1"
"41.4006383","2.1385877","1"
"41.4033374","2.0495174","1"
"41.3070695","2.1097973","1"
"41.3709482","2.1358886","1"
"41.3556533","2.1358886","1"
"41.4312281","2.182673","1"
"41.4177326","2.1493841","1"
"41.3862431","2.1241925","1"
"41.392541","2.2132628","1"
"41.3574527","2.1691775","1"
"41.4123344","2.1008003","1"
"41.3781458","2.1934694","1"
"41.4150335","2.1034994","1"
"41.4204317","2.1934694","1"
"41.3601518","2.1403871","1"
"41.4186323","2.1601805","1"
"41.4222311","2.1115967","1"
"41.4096353","2.2051655","1"
"41.4267296","2.0918033","1"
"41.3421578","2.0450189","1"
"41.3484557","2.1052988","1"
"41.419532","2.2015667","1"
"41.3034707","2.0594141","1"
"41.3853434","2.1583811","1"
"41.3124677","2.1745757","1"
"41.4384257","2.2294574","1"
"41.4348269","2.0981012","1"
"41.3997386","2.1349889","1"
"41.4060365","2.1070982","1"
"41.3484557","2.1250922","1"
"41.383544","2.1448856","1"
"41.3430575","2.0720099","1"
"41.4006383","2.1412868","1"
"41.3907416","2.1421865","1"
"41.4051368","2.2213601","1"
"41.3556533","2.1655787","1"
"41.4204317","2.0981012","1"
"41.4141338","2.1475847","1"
"41.3556533","2.1151955","1"
"41.401538","2.1124964","1"
"41.4132341","2.1367883","1"
"41.3718479","2.1565817","1"
"41.4159332","2.2024664","1"
"41.3709482","2.1349889","1"
"41.3907416","2.1008003","1"
"41.3529542","2.1475847","1"
"41.3529542","2.0738093","1"
"41.4222311","2.1718766","1"
"41.3700485","2.1313901","1"
"41.3637506","2.0945024","1"
"41.3871428","2.1547823","1"
"41.4294287","2.1421865","1"
"41.3934407","2.0900039","1"
"41.3817446","2.2015667","1"
"41.3592521","2.1277913","1"
"41.3610515","2.1682778","1"
"41.4114347","2.1565817","1"
"41.3403584","2.1304904","1"
"41.3223644","2.1367883","1"
"41.3781458","2.1268916","1"
"41.4267296","2.1502838","1"
"41.4096353","2.2024664","1"
"41.3727476","2.146685","1"
"41.4060365","2.2114634","1"
"41.3682491","2.173676","1"
"41.428529","2.2231595","1"
"41.4123344","2.2150622","1"
"41.3421578","2.146685","1"
"41.3592521","2.0828063","1"
"41.356553","2.1907703","1"
"41.3952401","2.1952688","1"
"41.3754467","2.1034994","1"
"41.374547","2.1601805","1"
"41.338559","2.0414201","1"
"41.392541","2.182673","1"
"41.4240305","2.1943691","1"
"41.4357266","2.1943691","1"
"41.3403584","2.0846057","1"
"41.3763464","2.1241925","1"
"41.3223644","2.1448856","1"
"41.3484557","2.1079979","1"
"41.4114347","2.0999006","1"
"41.428529","2.155682","1"
"41.3853434","2.1008003","1"
"41.4249302","2.155682","1"
"41.4312281","2.209664","1"
"41.4051368","2.1142958","1"
"41.3772461","2.0909036","1"
"41.3664497","2.0702105","1"
"41.4123344","2.1025997","1"
"41.3970395","2.1008003","1"
"41.4321278","2.1124964","1"
"41.4258299","2.0765084","1"
"41.3529542","2.1070982","1"
"41.3592521","2.1547823","1"
"41.4240305","2.2042658","1"
"41.392541","2.1232928","1"
"41.3952401","2.0630129","1"
"41.3304617","2.0909036","1"
"41.3340605","2.0648123","1"
"41.3808449","2.2240592","1"
"41.3763464","2.0792075","1"
"41.4033374","2.2060652","1"
"41.3529542","2.1295907","1"
"41.3439572","2.110697","1"
